beta,mix_ratio,cases
1.773366688671182412e-01,3.546733377342364824e-01,3.910000000000000000e+02
4.624344558677103700e-01,9.248689117354207401e-01,4.260000000000000000e+02
1.896617250424681433e-01,3.793234500849362867e-01,3.490000000000000000e+02
1.647109085078695134e-01,3.294218170157390269e-01,9.320000000000000000e+02
1.143837974665861679e-01,2.287675949331723357e-01,4.540000000000000000e+02
3.179025981422688441e-01,6.358051962845376881e-01,2.590000000000000000e+02
7.751114243258283576e-02,1.550222848651656715e-01,7.380000000000000000e+02
4.628696344181460476e-01,9.257392688362920952e-01,1.027000000000000000e+03
3.972596902944773856e-01,7.945193805889547711e-01,2.090000000000000000e+02
4.737320400710014479e-01,9.474640801420028957e-01,7.550000000000000000e+02
2.980933378102448295e-01,5.961866756204896589e-01,9.960000000000000000e+02
2.608876832173458449e-01,5.217753664346916898e-01,3.860000000000000000e+02
2.218597938485135090e-01,4.437195876970270181e-01,3.800000000000000000e+01
1.110417510152285070e-01,2.220835020304570140e-01,4.590000000000000000e+02
4.606268410073277586e-02,9.212536820146555172e-02,1.280000000000000000e+02
2.882965841905665849e-02,5.765931683811331698e-02,1.440000000000000000e+02
4.679990991038054937e-01,9.359981982076109874e-01,1.117000000000000000e+03
4.230409227292150631e-01,8.460818454584301262e-01,4.570000000000000000e+02
7.530567834052381837e-02,1.506113566810476367e-01,6.510000000000000000e+02
4.984494970320583196e-01,9.968989940641166392e-01,6.790000000000000000e+02
2.616028305832309719e-01,5.232056611664619439e-01,1.133000000000000000e+03
2.326351241176076723e-01,4.652702482352153446e-01,2.000000000000000000e+02
9.354261693112098097e-02,1.870852338622419619e-01,8.020000000000000000e+02
3.525471306746081890e-01,7.050942613492163780e-01,8.970000000000000000e+02
1.138276349267121068e-01,2.276552698534242136e-01,3.640000000000000000e+02
2.115987745185837765e-01,4.231975490371675530e-01,7.030000000000000000e+02
3.561132399607919163e-01,7.122264799215838327e-01,6.200000000000000000e+02
2.051398946516589383e-01,4.102797893033178767e-01,9.730000000000000000e+02
9.708308420977529440e-03,1.941661684195505888e-02,3.110000000000000000e+02
1.823645969475239381e-01,3.647291938950478762e-01,4.260000000000000000e+02
7.984513191525349773e-02,1.596902638305069955e-01,4.680000000000000000e+02
2.157276759030463120e-02,4.314553518060926240e-02,5.650000000000000000e+02
4.718161060925891714e-01,9.436322121851783429e-01,7.230000000000000000e+02
2.903948868962200058e-01,5.807897737924400117e-01,3.640000000000000000e+02
4.233970882525802670e-01,8.467941765051605341e-01,3.970000000000000000e+02
3.240922778721837538e-01,6.481845557443675077e-01,4.160000000000000000e+02
3.193427071621782187e-01,6.386854143243564375e-01,5.110000000000000000e+02
8.100519459977689740e-02,1.620103891995537948e-01,3.380000000000000000e+02
1.696128129385516270e-01,3.392256258771032540e-01,5.640000000000000000e+02
4.895401759822298193e-01,9.790803519644596387e-01,5.330000000000000000e+02
3.951792859193266616e-01,7.903585718386533232e-01,7.700000000000000000e+02
4.998661124990749216e-01,9.997322249981498432e-01,5.490000000000000000e+02
2.893798461610762596e-01,5.787596923221525191e-01,1.500000000000000000e+02
2.894399803456819686e-01,5.788799606913639373e-01,5.850000000000000000e+02
3.070323243704122240e-01,6.140646487408244480e-01,4.050000000000000000e+02
6.895607587895852264e-02,1.379121517579170453e-01,2.630000000000000000e+02
2.456707316077601511e-01,4.913414632155203021e-01,1.337000000000000000e+03
3.795881400767062153e-01,7.591762801534124305e-01,3.840000000000000000e+02
2.521999020204279129e-01,5.043998040408558259e-01,4.760000000000000000e+02
2.902100687430483883e-01,5.804201374860967766e-01,7.140000000000000000e+02
1.545639640043467988e-01,3.091279280086935977e-01,3.540000000000000000e+02
1.499521182541527220e-01,2.999042365083054440e-01,3.860000000000000000e+02
3.074332259151889568e-01,6.148664518303779136e-01,3.600000000000000000e+02
4.549888975190946594e-02,9.099777950381893188e-02,4.800000000000000000e+02
9.252925377388643291e-02,1.850585075477728658e-01,6.800000000000000000e+01
3.784212184523126909e-01,7.568424369046253819e-01,7.970000000000000000e+02
1.637055068244588907e-01,3.274110136489177814e-01,3.630000000000000000e+02
4.001811489835964686e-01,8.003622979671929372e-01,3.590000000000000000e+02
4.996336048204421676e-01,9.992672096408843352e-01,7.490000000000000000e+02
3.761570216839540404e-01,7.523140433679080807e-01,5.360000000000000000e+02
3.126777480800613240e-01,6.253554961601226481e-01,4.300000000000000000e+02
2.875384319400903776e-01,5.750768638801807553e-01,5.770000000000000000e+02
1.098609155698924700e-01,2.197218311397849400e-01,3.880000000000000000e+02
1.990900424110619849e-01,3.981800848221239697e-01,2.620000000000000000e+02
3.782889951718665378e-01,7.565779903437330756e-01,5.430000000000000000e+02
1.258296912410520330e-01,2.516593824821040659e-01,2.360000000000000000e+02
4.862262671031755690e-01,9.724525342063511379e-01,9.970000000000000000e+02
3.757146542074761286e-01,7.514293084149522572e-01,9.830000000000000000e+02
1.031088240655824162e-01,2.062176481311648324e-01,3.570000000000000000e+02
3.759139868411439100e-01,7.518279736822878201e-01,7.170000000000000000e+02
3.497198681001207898e-01,6.994397362002415797e-01,6.070000000000000000e+02
3.829216997104957221e-01,7.658433994209914442e-01,5.360000000000000000e+02
8.209340344653431876e-02,1.641868068930686375e-01,6.770000000000000000e+02
3.654935642120555883e-01,7.309871284241111766e-01,7.090000000000000000e+02
1.680181035814189427e-01,3.360362071628378855e-01,3.100000000000000000e+01
3.947924093139417168e-01,7.895848186278834335e-01,3.180000000000000000e+02
4.078110658832631019e-01,8.156221317665262038e-01,4.190000000000000000e+02
1.488158264020238986e-01,2.976316528040477971e-01,2.990000000000000000e+02
4.404859590204285857e-01,8.809719180408571715e-01,7.220000000000000000e+02
1.108115482066390767e-02,2.216230964132781533e-02,9.340000000000000000e+02
2.253140459402379614e-01,4.506280918804759228e-01,3.600000000000000000e+02
4.985903626066433003e-01,9.971807252132866006e-01,6.530000000000000000e+02
1.344229395927178938e-01,2.688458791854357877e-01,5.570000000000000000e+02
4.936636418517104108e-01,9.873272837034208216e-01,6.280000000000000000e+02
3.541951924941230123e-01,7.083903849882460246e-01,9.380000000000000000e+02
4.115696498331646302e-01,8.231392996663292605e-01,6.340000000000000000e+02
4.611786641641170137e-01,9.223573283282340274e-01,4.670000000000000000e+02
1.316528239764662156e-01,2.633056479529324312e-01,6.600000000000000000e+02
1.767779353339829496e-01,3.535558706679658991e-01,4.540000000000000000e+02
1.898347767390489715e-01,3.796695534780979431e-01,4.750000000000000000e+02
4.728604621667025776e-01,9.457209243334051552e-01,4.210000000000000000e+02
3.050754612020592504e-01,6.101509224041185009e-01,4.830000000000000000e+02
3.905035348534543482e-01,7.810070697069086965e-01,3.690000000000000000e+02
3.374629659955322158e-01,6.749259319910644317e-01,2.980000000000000000e+02
2.425255350990479508e-01,4.850510701980959016e-01,3.450000000000000000e+02
2.171708813035835850e-01,4.343417626071671700e-01,4.410000000000000000e+02
6.900525270450802440e-02,1.380105054090160488e-01,4.680000000000000000e+02
2.316042501491362704e-01,4.632085002982725408e-01,2.780000000000000000e+02
2.406228618134804709e-01,4.812457236269609417e-01,3.940000000000000000e+02
4.066922179010218352e-01,8.133844358020436704e-01,9.260000000000000000e+02
1.866801510722336799e-01,3.733603021444673598e-01,2.930000000000000000e+02
1.798746620591054057e-01,3.597493241182108115e-01,5.800000000000000000e+01
6.598369290427552603e-02,1.319673858085510521e-01,1.900000000000000000e+02
2.663566597508830180e-01,5.327133195017660361e-01,4.200000000000000000e+02
2.641031023287651047e-01,5.282062046575302094e-01,4.760000000000000000e+02
4.569178210005381269e-01,9.138356420010762537e-01,1.286000000000000000e+03
2.316929997589801671e-01,4.633859995179603342e-01,5.400000000000000000e+02
4.478663715318506600e-01,8.957327430637013199e-01,6.590000000000000000e+02
4.917912341946079624e-01,9.835824683892159248e-01,5.360000000000000000e+02
4.289983430978834833e-01,8.579966861957669666e-01,3.980000000000000000e+02
2.222867451435147079e-01,4.445734902870294158e-01,2.710000000000000000e+02
3.990640526600349181e-01,7.981281053200698361e-01,5.640000000000000000e+02
2.277064884513730347e-01,4.554129769027460695e-01,2.300000000000000000e+01
2.198201214272281767e-01,4.396402428544563534e-01,2.430000000000000000e+02
1.810150585343510699e-01,3.620301170687021397e-01,1.430000000000000000e+02
2.697754742627673785e-01,5.395509485255347570e-01,8.460000000000000000e+02
3.297952310616729110e-01,6.595904621233458220e-01,3.130000000000000000e+02
4.582540048524966769e-01,9.165080097049933538e-01,7.800000000000000000e+02
3.939809293234233789e-01,7.879618586468467578e-01,7.870000000000000000e+02
4.582872478931792615e-01,9.165744957863585229e-01,8.520000000000000000e+02
4.093887667227147364e-02,8.187775334454294729e-02,3.700000000000000000e+02
1.834395190485358929e-01,3.668790380970717857e-01,4.740000000000000000e+02
4.150669718834464894e-01,8.301339437668929788e-01,3.560000000000000000e+02
2.271963785955535831e-01,4.543927571911071661e-01,4.410000000000000000e+02
1.434255106833752236e-01,2.868510213667504472e-01,1.580000000000000000e+02
4.004676714544873062e-01,8.009353429089746124e-01,8.800000000000000000e+02
4.316330621278986479e-01,8.632661242557972958e-01,4.770000000000000000e+02
6.965821332736882310e-02,1.393164266547376462e-01,2.850000000000000000e+02
2.372749780296413147e-01,4.745499560592826294e-01,2.050000000000000000e+02
1.288779784725878619e-01,2.577559569451757238e-01,5.050000000000000000e+02
2.202055130075415423e-01,4.404110260150830847e-01,4.120000000000000000e+02
2.598005932513478555e-01,5.196011865026957111e-01,3.170000000000000000e+02
1.347564305046369260e-01,2.695128610092738519e-01,3.670000000000000000e+02
4.824629400801583312e-01,9.649258801603166624e-01,4.630000000000000000e+02
3.617291993589650811e-01,7.234583987179301623e-01,4.360000000000000000e+02
1.872244949849692919e-01,3.744489899699385838e-01,4.360000000000000000e+02
1.953797406150095672e-01,3.907594812300191345e-01,4.300000000000000000e+02
6.736819924227677170e-02,1.347363984845535434e-01,1.850000000000000000e+02
1.367584783655867997e-01,2.735169567311735994e-01,2.380000000000000000e+02
2.449948420989888631e-01,4.899896841979777262e-01,6.620000000000000000e+02
3.639871248031619211e-01,7.279742496063238422e-01,2.800000000000000000e+02
3.751600735316558688e-01,7.503201470633117376e-01,4.610000000000000000e+02
2.507997135305476410e-01,5.015994270610952821e-01,7.360000000000000000e+02
4.008860641190737928e-01,8.017721282381475856e-01,4.550000000000000000e+02
2.600630675729641572e-01,5.201261351459283144e-01,3.920000000000000000e+02
1.123000528313233826e-02,2.246001056626467651e-02,3.550000000000000000e+02
4.484387990698002202e-01,8.968775981396004404e-01,8.120000000000000000e+02
6.589710552332589399e-02,1.317942110466517880e-01,4.970000000000000000e+02
3.967194422825904843e-01,7.934388845651809685e-01,4.000000000000000000e+00
2.748689981159583295e-01,5.497379962319166591e-01,4.300000000000000000e+02
1.115812271691409840e-01,2.231624543382819681e-01,3.700000000000000000e+02
2.892056212113708891e-01,5.784112424227417781e-01,2.110000000000000000e+02
3.989733121163563379e-01,7.979466242327126757e-01,5.210000000000000000e+02
2.619217544071616999e-02,5.238435088143233997e-02,3.600000000000000000e+01
1.198758799857826962e-01,2.397517599715653924e-01,3.600000000000000000e+02
2.463085605436586834e-01,4.926171210873173667e-01,2.210000000000000000e+02
4.589609146776024717e-02,9.179218293552049435e-02,7.220000000000000000e+02
3.844773365706803947e-01,7.689546731413607894e-01,7.560000000000000000e+02
1.257268170372828342e-01,2.514536340745656684e-01,2.600000000000000000e+02
2.128568961995429554e-01,4.257137923990859107e-01,3.780000000000000000e+02
1.681335979602195940e-01,3.362671959204391881e-01,6.050000000000000000e+02
4.423623704400175827e-01,8.847247408800351653e-01,5.280000000000000000e+02
4.639398127520795723e-01,9.278796255041591445e-01,3.420000000000000000e+02
1.496598843913778953e-01,2.993197687827557907e-01,2.910000000000000000e+02
1.855732009870797450e-01,3.711464019741594900e-01,1.950000000000000000e+02
1.192622028191856476e-01,2.385244056383712952e-01,3.410000000000000000e+02
1.361163495231331177e-01,2.722326990462662355e-01,2.600000000000000000e+02
1.410227895563520017e-01,2.820455791127040035e-01,2.590000000000000000e+02
1.414077405493918693e-01,2.828154810987837386e-01,3.730000000000000000e+02
3.170855896414185859e-01,6.341711792828371719e-01,7.470000000000000000e+02
2.576827616727649928e-01,5.153655233455299856e-01,1.890000000000000000e+02
5.063731928599768395e-03,1.012746385719953679e-02,2.000000000000000000e+00
4.629245063929111614e-01,9.258490127858223229e-01,8.180000000000000000e+02
1.290686486675707290e-01,2.581372973351414579e-01,1.380000000000000000e+02
2.432646107068276442e-01,4.865292214136552884e-01,4.720000000000000000e+02
7.244019547293634176e-02,1.448803909458726835e-01,5.050000000000000000e+02
3.732984685758292120e-01,7.465969371516584241e-01,4.410000000000000000e+02
4.340574378345729012e-01,8.681148756691458024e-01,4.490000000000000000e+02
3.220140089541602690e-01,6.440280179083205381e-01,4.340000000000000000e+02
2.326660701215938487e-01,4.653321402431876974e-01,4.420000000000000000e+02
4.285562124147701546e-02,8.571124248295403092e-02,2.170000000000000000e+02
1.446502493588699978e-01,2.893004987177399956e-01,8.060000000000000000e+02
2.835070150932202937e-01,5.670140301864405874e-01,8.510000000000000000e+02
1.174829524511605272e-01,2.349659049023210544e-01,5.530000000000000000e+02
1.315374633515196123e-01,2.630749267030392247e-01,1.290000000000000000e+03
7.626243582448971603e-02,1.525248716489794321e-01,1.430000000000000000e+02
3.377248378722340072e-01,6.754496757444680144e-01,4.740000000000000000e+02
4.600836550104960843e-01,9.201673100209921685e-01,5.090000000000000000e+02
1.907212812354202591e-01,3.814425624708405183e-01,6.500000000000000000e+02
8.626762021278167047e-02,1.725352404255633409e-01,4.160000000000000000e+02
2.755165027771142028e-01,5.510330055542284056e-01,6.660000000000000000e+02
4.923285036769297629e-01,9.846570073538595258e-01,8.810000000000000000e+02
1.501622201114653499e-01,3.003244402229306997e-01,6.940000000000000000e+02
7.837048784838979154e-02,1.567409756967795831e-01,3.380000000000000000e+02
2.508318973641617267e-01,5.016637947283234533e-01,2.500000000000000000e+02
5.181018375293983125e-02,1.036203675058796625e-01,5.880000000000000000e+02
3.203237776624661137e-01,6.406475553249322274e-01,6.190000000000000000e+02
7.157862702667244781e-02,1.431572540533448956e-01,4.380000000000000000e+02
3.923951040936805579e-01,7.847902081873611158e-01,9.410000000000000000e+02
8.460361100278890323e-02,1.692072220055778065e-01,8.200000000000000000e+01
3.289572005809824340e-01,6.579144011619648680e-01,4.040000000000000000e+02
2.085623552139900805e-01,4.171247104279801610e-01,7.070000000000000000e+02
2.866820886098551679e-01,5.733641772197103359e-01,3.320000000000000000e+02
2.311049131075043617e-01,4.622098262150087233e-01,1.000000000000000000e+01
4.775906098388414400e-01,9.551812196776828801e-01,1.443000000000000000e+03
3.540550560283629578e-01,7.081101120567259155e-01,4.210000000000000000e+02
2.430735799718266588e-01,4.861471599436533175e-01,3.100000000000000000e+02
1.552199675257668332e-01,3.104399350515336664e-01,1.530000000000000000e+02
2.527377881822205352e-01,5.054755763644410704e-01,2.740000000000000000e+02
1.724420085450954487e-01,3.448840170901908975e-01,4.000000000000000000e+02
3.232650400720507022e-01,6.465300801441014045e-01,3.290000000000000000e+02
3.437874978778121537e-01,6.875749957556243075e-01,4.480000000000000000e+02
